x1:
	0.848239846772
	-0.32260677244
	0.737651742842
	0.136808820782
	0.0343493545293
	-0.170313563935
	0.20610913274
	-0.149300157316
	-0.679194005864
	0.862107407695
	0.997760089474
	0.143053006205
	0.639558136473
	-0.791611004559
	0.595628344405
	-0.39989021665
	-0.189645433407
	0.644026955722
	0.770011645201
	0.539638170772
	0.798959917412
	0.753065906391
	0.943653170861
	-0.60050569325
	-0.640229483538
x2:
	-0.426485350707
	-0.552524960596
	-0.909813998363
	0.424175287422
	-0.269674131179
	0.812223483862
	-0.889808405547
	0.810399360932
	0.999556282586
	-0.712181366539
	0.920052177118
	0.268262189902
	-0.797094829596
	0.70795909383
	0.0928995408783
	-0.889750096194
	0.57404362594
	0.264845946469
	-0.457661068151
	-0.718800395146
	0.770755756555
	-0.0373122355915
	-0.478430204117
	0.461968201389
	-0.790309806793
y:
	0.181889754367
	0.305283832082
	0.827761511617
	0.17992467446
	0.072724137027
	0.659706987736
	0.791758998583
	0.656747124198
	0.999112762058
	0.507202298845
	0.84649600862
	0.0719646025308
	0.635360167368
	0.501206078537
	0.00863032469539
	0.791655233678
	0.329526084482
	0.070143375361
	0.209453653301
	0.516674008062
	0.594064436263
	0.00139220292483
	0.228895460212
	0.213414619095
	0.624589590714
U:
	0.181889754367
	0.305283832082
	0.827761511617
	0.17992467446
	0.072724137027
	0.659706987736
	0.791758998583
	0.656747124198
	0.999112762058
	0.507202298845
	0.84649600862
	0.0719646025308
	0.635360167368
	0.501206078537
	0.00863032469539
	0.791655233678
	0.329526084482
	0.070143375361
	0.209453653301
	0.516674008062
	0.594064436263
	0.00139220292483
	0.228895460212
	0.213414619095
	0.624589590714
ej:
	-2.7698181081e-35
	9.42630498991e-35
	9.03155904941e-34
	6.68941852486e-34
	1.46045731792e-33
	-4.39190627113e-34
	3.13481866177e-34
	3.48128026279e-33
	2.57799218096e-34
	3.009192127e-33
	-3.26669523727e-33
	-2.30222368822e-35
	1.26555808543e-33
	6.82138828814e-34
	5.78332784065e-34
	-7.01576761224e-34
	-3.24602297399e-33
	-2.06577949245e-34
	6.29351322393e-34
	-2.94483365996e-33
	-1.96142937256e-33
	-1.77351285176e-33
	5.5178742966e-34
	3.08836592004e-33
	-3.77645874539e-34
